-3.768722,-1.716072,-5.562507,1.345180,-8.041876,2.360323,-0.807109,-0.359866,-0.465532,5.714561,-0.580470,0.876021,3.171393,-2.304988,-1.274098,-4.702056,4.672826,0.669596,2.656409,-3.146631,6.772369,-3.624812,4.507961,-2.513035,1.507029,-0.627781,1.227131,-2.964920,1.043226,-2.063558,1.597438,-1.548237,-0.584807,1.593380,-0.834357,-0.233192,0.096627,-1.729416,0.306079,-0.982164,1.114142,-0.853495,-1.476580,0.878039,-1.124071,1.223454,0.263538,0.536542,-1.738525,0.202236,-1.470416,0.338415,0.054243,-0.451289,0.642306,-0.590217,-0.721857,1.705583,1.095578,0.287572,-0.430535,1
-1.890957,1.039043,-5.393493,2.761001,-6.392939,0.807672,-2.386811,-0.190260,-1.141767,4.988074,0.143916,-0.742531,1.295262,-1.597903,-0.317321,-1.163254,3.862888,-1.675721,3.703806,-4.645275,8.365061,-3.395744,6.002983,-5.703996,2.461218,0.069807,0.016784,-3.687124,1.882631,-1.428380,2.034205,-0.533474,-2.059851,2.408279,-1.202806,0.284223,-0.493078,-0.728047,1.419457,-0.930236,1.069523,0.377113,-0.128014,0.828696,0.073023,1.498744,0.372212,0.033077,-0.338775,-0.383012,-1.309910,-0.702847,0.476984,-0.075543,1.717922,1.973904,-0.247930,0.331585,1.470964,-0.229044,0.582833,1
-0.507239,-0.360734,-5.533858,2.075878,-6.436841,0.614712,-2.939550,-0.896502,-2.688132,5.430186,-0.627066,-0.259050,0.528808,-2.788965,-1.170363,-1.855544,4.952868,0.107711,-0.198856,-3.204492,9.408291,-3.132648,4.866131,-4.160776,2.907606,-0.147821,1.573746,-2.450687,0.730881,-1.989063,1.806186,-1.600728,-1.298040,3.656266,1.438586,0.208149,-0.144790,-1.196773,1.835117,0.316365,0.669220,0.327729,-0.045911,1.467002,-0.735149,1.658417,-0.551311,0.444249,1.213237,0.883831,-1.401371,-1.015445,-0.443811,0.434816,-0.472715,2.282906,-1.095439,1.323475,0.343824,-1.059668,-0.001860,1
-3.580191,-1.075590,-4.727104,0.791291,-8.179998,1.489660,-1.256207,-2.636381,-2.973306,4.688740,-0.148390,1.429105,1.144304,-3.474327,-0.392931,-3.632751,4.396328,-0.321633,2.340054,-3.637213,6.926267,-3.172805,5.977958,-4.543582,3.002901,1.279813,-0.061157,-4.406850,1.769774,-1.744133,4.081003,-1.563509,-1.410221,2.257611,-0.196352,-0.379385,-2.036646,-0.484377,0.274454,-0.962121,1.412666,-0.677174,-0.191471,0.153157,-1.269287,1.485129,-0.627331,-0.603798,1.357720,1.231847,-1.300620,0.135352,-1.280936,0.315677,0.197990,-0.722597,-1.344766,0.955230,0.236704,-1.245366,0.746095,1
-3.339681,-0.781605,-4.895553,1.428204,-7.941131,1.754268,-1.602716,-1.292618,-2.923049,6.037156,0.633832,2.832397,1.255902,-3.399791,-1.151306,-3.076640,5.767676,-0.413400,1.836636,-1.564025,6.384212,-4.621706,6.921725,-3.608471,1.895193,1.604126,2.168504,-3.895215,-0.346881,-2.331066,3.125508,-2.068265,-0.159138,0.518886,-0.676060,0.912297,0.645762,0.145591,0.685991,-0.563404,-0.511452,1.031940,-0.304945,-0.124465,-1.720194,1.759269,0.028776,0.152668,-0.102273,0.889717,-0.927155,0.690682,-1.002859,-0.031787,1.945714,0.794076,-0.472761,0.212755,1.479440,2.022298,-1.161194,1
-2.970647,-3.965464,-3.813065,2.939996,-7.400876,3.375191,-1.648897,1.059604,-1.319253,3.489506,-3.163217,1.061856,2.046816,-5.673764,-0.801261,-3.342068,2.400244,-1.446520,0.709030,-3.201180,7.698930,-3.070771,5.051524,-3.370277,4.110396,2.864336,1.306002,-4.662297,1.251550,-2.519832,3.496820,-0.263023,0.737562,1.735069,0.193639,0.420588,-1.728856,-0.688795,1.565240,-2.637810,0.340373,1.043231,-1.116705,-0.284069,-1.087495,0.267504,-0.682698,-1.395743,1.383515,-1.080020,-0.873234,-0.219049,-0.295113,-0.504863,0.330504,0.526461,0.194188,1.131054,-0.395904,-1.915926,1.805639,1
-2.365079,-1.527142,-4.240413,1.264765,-6.054194,1.589257,-2.212605,-1.884743,-0.800269,6.021397,-0.285279,0.332992,1.821270,-0.805200,-1.272624,-3.153629,3.771148,-1.581591,3.114011,-3.265190,7.985364,-4.522806,5.269907,-3.505625,1.213851,0.614184,0.861435,-4.267056,0.829352,-2.578865,2.931181,-1.857879,0.835107,3.950893,1.040677,-0.309097,0.974679,-1.086535,0.549368,-1.538605,0.741110,0.537357,-0.795516,0.660257,-2.238459,2.399828,0.014009,-0.594017,1.123204,-1.042459,0.006202,-0.797956,-0.548543,-0.379233,-0.380742,-0.425216,-1.958680,0.220370,1.807339,0.224869,0.399395,1
-1.398049,1.403447,-5.882628,2.859602,-8.024038,1.581002,-2.249856,1.763987,-0.693552,5.114844,-0.374287,-1.083167,-0.993712,-3.281884,-0.059498,-0.693192,4.361214,-1.028298,4.465801,-3.996401,8.125309,-2.557676,4.518095,-5.246422,0.320065,0.056916,0.969461,-2.838482,2.453026,-0.888095,3.061546,-0.445787,0.249728,0.433803,1.176387,-0.251285,-0.799014,0.193025,2.579189,0.011289,1.026996,2.203700,0.975670,-0.020504,-0.408618,-0.132987,1.586262,-1.242250,-1.503819,-1.295787,0.823357,0.288422,0.555374,-0.303041,1.201657,-0.267916,-2.152500,0.307235,1.018542,-1.211728,0.088574,1
-0.668558,0.451536,-4.702287,3.588576,-7.454847,2.096518,-2.203286,-1.627327,-0.489255,6.428702,-1.720014,-1.830315,1.899601,-0.956263,-1.708647,-3.968134,5.730461,-2.021472,2.723946,-4.419748,9.218544,-4.290553,4.271039,-3.028287,1.378442,-0.484607,0.875478,-3.917629,-0.336845,-2.184135,2.766753,-2.991651,-1.708420,3.919107,-0.478728,-1.019481,-1.318370,-0.163741,-1.156605,0.208142,0.233931,-0.115790,-1.344339,0.055457,-1.663346,2.561283,0.954265,-1.216084,-0.248953,-0.795281,-0.832629,1.432994,0.327755,3.883759,2.365183,3.220488,-1.108626,-0.395652,1.673081,1.969255,0.347713,1
-1.724780,-1.196771,-3.849527,1.060146,-4.818278,1.825645,-1.226060,-1.485108,-2.479499,5.461419,-1.030660,0.777630,0.821587,-2.925668,-0.572423,-0.908158,4.976629,-1.891265,1.469384,-2.981719,7.960843,-3.878903,5.979327,-3.273177,1.256160,0.646946,-0.038274,-3.037277,2.118311,-2.863998,4.794105,-2.780387,2.005445,3.259900,1.268526,0.107381,0.440600,1.288977,1.544954,-0.955186,-2.198981,0.728102,-1.468833,-0.095030,-3.056642,3.498268,-0.666874,-1.005928,0.151801,-1.263325,-2.085028,-0.417281,0.061157,1.946458,0.242615,0.759501,-0.862628,-1.547453,-1.179245,0.299129,0.657487,1
-1.276316,0.085891,-4.925185,1.493628,-9.363915,1.026948,-0.582207,-0.232686,-2.839827,4.909756,-1.861175,0.465898,0.811140,-3.452855,-1.203358,-2.483078,3.986794,-2.061608,2.633695,-4.499596,8.050978,-3.201507,5.145298,-3.534839,2.259448,-0.039822,0.990794,-1.732401,3.865584,-2.453525,1.435965,-1.974047,-0.850655,2.098054,0.551205,-0.817968,-1.739847,-0.995899,2.340565,-0.798273,-0.225636,0.719259,-1.133205,-0.724699,-0.499489,-0.085346,0.863523,0.875087,-0.221891,-0.336671,-0.965121,-1.303977,0.631391,-0.043266,0.572441,0.462030,-2.516013,1.346968,1.898061,-1.682884,0.544127,1
-1.621667,-3.804395,-3.280331,2.588377,-7.117349,0.707942,-2.288469,-0.435509,-0.787855,5.260606,-3.292554,2.650831,0.322044,-3.936302,-1.162864,-6.075511,3.994555,-1.681953,2.591332,-4.329715,6.689353,0.146951,6.152191,-2.133770,2.711456,2.732120,0.520115,-3.376797,2.072446,-2.236842,2.644445,-1.327752,0.284487,2.031310,1.383967,0.995003,-0.978422,-0.401181,2.015420,-1.958466,-1.413378,-0.494990,-1.761932,-0.999333,-0.434511,1.593364,-1.583586,-0.459957,1.185904,-0.829703,-1.531063,2.012830,0.463713,-0.198757,-0.778186,-1.163626,-0.238278,1.627488,-1.538890,0.016913,-0.243936,1
-1.087208,-0.121664,-6.622424,1.854514,-7.149677,3.533335,-2.175587,0.236963,-1.753889,5.230738,0.810681,1.790324,1.880742,-1.185615,-1.154763,-1.265176,5.153893,-0.821241,2.820618,-2.861067,7.510263,-3.848096,5.460764,-4.068338,1.448550,0.988372,2.233376,-2.741172,1.281038,-3.586565,1.660485,-1.534258,0.930222,0.647177,1.175422,0.313131,-0.580904,-1.495911,2.525647,-0.885978,1.355659,0.538148,0.284672,0.574877,-1.980484,0.215224,-0.034624,0.776725,0.353249,1.007404,-0.634098,-0.554250,-0.314773,0.406043,0.257448,-0.096928,-1.349310,0.590970,0.769495,-1.303023,0.443652,1
0.463308,-1.142541,-6.163934,3.223321,-7.877409,0.836636,-1.325012,0.739880,-1.482173,5.520667,-4.407523,-0.977254,1.759505,-4.971446,-0.363090,-3.262332,4.094123,-2.338910,2.385837,-2.931459,5.863709,-1.687742,6.774312,-2.681225,2.982705,0.865422,0.943116,-2.899545,0.100860,-1.639090,1.972978,0.039618,0.270294,1.007844,2.343278,0.701355,-1.310224,-0.011249,3.250531,-0.102083,0.369386,-1.248498,-1.200440,0.108756,-0.273984,0.596341,-0.110704,0.141585,-0.093692,-0.117971,-1.254196,-1.140513,1.850811,-0.611283,0.673723,0.327773,-0.673946,0.005473,1.203375,-1.008197,-0.297262,1
-2.210983,-1.405849,-3.653963,1.134166,-6.451376,1.585605,-2.494357,-2.193653,-4.407277,7.237662,-1.929020,0.259972,0.826334,-3.676135,-0.529563,-2.981485,3.351763,-1.349285,3.132347,-3.387629,8.393891,-4.215186,5.812109,-2.912387,2.531202,0.914394,0.909513,-5.642418,0.868622,-2.820332,1.156000,-3.951751,0.504955,1.242856,0.119818,0.072132,-0.411219,-1.929455,1.354083,-2.999288,-0.153239,-0.014677,-0.110829,-1.190750,-3.477531,2.230925,-0.057702,0.483113,0.066374,-0.314344,0.298042,0.472567,-0.677006,-0.999704,-1.576761,0.110926,-0.185916,-0.325306,1.749207,-0.370573,-0.120513,1
-2.365285,-2.399426,-5.917227,4.155651,-7.957847,2.498025,-1.510517,0.453803,-0.832302,2.933963,-1.953099,-0.462306,1.376645,-2.659787,0.173838,-4.015798,4.273728,-0.219175,1.441299,-2.454651,5.977843,-4.652335,5.568764,-2.910127,3.523656,1.122032,1.090672,-3.484716,1.782192,-4.019285,2.003228,-2.968310,1.103436,1.433040,1.589300,-0.349368,-0.675799,-0.663554,0.770603,-1.644897,0.806022,0.356168,0.187854,-0.407177,-1.862279,0.180477,0.852676,0.649821,0.647868,0.782325,-0.386677,-0.627575,-0.339778,0.078147,0.663829,-0.897580,-0.203025,-0.852923,1.108391,-0.295457,-0.035205,1
-0.724443,-1.053232,-4.630363,3.915436,-6.708205,2.871224,-2.668267,-2.828855,-1.999349,6.833610,-0.802764,0.229269,2.409564,-4.461035,-0.317391,-2.947287,4.441335,0.483801,2.054965,-2.448424,7.837943,-3.913009,5.693521,-3.387912,-0.242821,-0.596422,0.901401,-3.340429,1.194863,-1.037901,2.223799,-1.417853,-1.353305,2.564903,0.986768,1.040259,-2.404728,-1.947558,0.740685,-0.546391,1.511031,-1.256253,-1.473100,-0.573508,-1.490824,0.976818,1.142760,0.776896,-0.698251,0.553183,-0.500112,0.248817,-0.755288,-0.204261,-0.228247,0.608232,-0.717855,0.509792,0.783031,-0.893483,-0.170782,1
-1.630191,-1.052344,-3.949113,2.179646,-7.029764,2.764081,-2.229157,-0.672464,-3.751887,4.235977,-1.453136,0.119546,0.884718,-1.598155,-0.356618,-2.899734,2.770379,-1.394620,2.276224,-3.192627,10.294684,-1.975384,5.938544,-2.908786,3.162027,0.607748,1.035332,-4.004794,1.080686,-1.901870,2.468696,-2.687204,0.523770,1.555632,1.128704,0.145931,-1.543326,-0.425661,1.151427,0.192658,2.001261,2.536917,0.212897,0.420491,-3.341189,2.429816,-0.685094,-1.537017,2.216737,-0.198215,0.137332,-0.127609,-2.785922,-1.732336,-1.027458,-0.358986,-2.223531,2.474588,0.455731,-1.098444,1.375074,1
-0.849664,-0.981387,-3.449548,2.950660,-6.382252,2.821195,-0.617277,-0.721517,-2.713160,6.173075,-1.487544,-0.298702,0.708665,-1.399539,-1.060515,-2.533390,4.015157,-2.545089,3.272375,-2.694177,9.582348,-2.278730,5.805065,-2.940305,2.837121,-0.012860,0.700485,-3.339661,1.883256,-2.908708,3.655473,-2.098373,-0.605274,2.982920,0.361147,-0.610783,-0.553228,-2.078504,-0.000884,1.371688,0.481504,-0.216942,-1.438269,0.740478,-2.436845,2.573927,0.553566,-0.392023,-1.577721,-1.018259,-1.473201,-1.387489,0.758666,2.117389,-0.728518,2.060766,-1.673380,1.951062,2.751015,-0.836432,1.935496,1
-0.844823,-1.307292,-5.200838,1.980333,-5.449765,3.757635,-2.493775,-2.303466,-0.376207,4.969048,-1.492875,0.190234,-0.032175,-4.399236,0.588747,-1.592229,4.584794,-1.444023,2.171744,-4.858387,6.291389,-4.817274,5.641880,-3.714333,3.164199,1.042163,0.018254,-2.723064,-0.605823,-1.957722,2.440674,-1.202363,0.141954,3.570535,0.145980,-1.336316,0.343320,-0.671821,0.756456,-0.169696,2.705297,-0.386627,0.243146,-1.704371,-1.577933,0.915156,-0.140846,-0.766667,0.416347,-0.590749,-0.031780,-2.715160,-1.438027,0.572408,-0.258932,0.810334,-0.801461,-0.092403,0.826904,-2.524320,1.001181,1
-0.533312,-0.682462,-4.847510,0.735082,-9.267014,1.535298,-1.441914,-0.128541,-1.821763,7.317916,-2.247207,1.789786,1.088858,-3.098684,-1.127939,-2.704892,4.227726,-3.543036,1.701757,-3.238867,6.510977,-2.343651,4.858095,-2.901277,2.082696,0.005007,2.137695,-3.454587,2.614208,-3.475466,4.075688,-2.085479,1.225653,1.529585,-0.094775,-0.505404,-1.403787,0.068180,2.176478,-2.174580,0.002141,0.090078,-1.079884,1.624225,-0.849526,0.514220,2.129670,0.069319,-0.401160,-0.371160,-1.378477,0.091940,0.222900,-0.272839,0.345890,-0.631252,0.477793,-0.086137,0.228136,-0.636392,0.631067,1
-2.576962,-1.244886,-4.312310,2.041425,-7.390810,1.739619,-1.878499,-1.673337,-2.098366,4.357162,-0.017122,3.409660,1.663752,-3.978009,0.750574,-4.031387,2.954800,1.658392,1.982083,-2.356589,6.087510,-3.052252,6.482237,-2.258046,1.755974,-0.342731,2.390430,-2.802244,0.970925,-2.238670,2.024023,-2.280879,-0.855422,0.304523,-0.683185,-0.116633,0.774404,-0.306348,1.322477,-0.867407,0.378965,0.025290,-0.212816,0.754448,-1.857591,1.076952,0.577171,0.034799,-0.075984,0.399624,-0.155252,-0.720768,-1.664872,0.435826,0.026852,-0.135992,-2.326161,0.257202,0.510264,0.847646,-1.197734,1
-2.499973,-1.122051,-5.643534,0.859417,-6.807032,2.382241,1.050484,-2.160398,-2.263013,4.854592,-2.323611,-0.704087,-0.332896,-2.164990,-0.156115,-2.593058,3.785817,-1.222973,3.712981,-4.421268,10.350010,-1.801462,3.877091,-1.961108,4.691269,2.592152,1.994496,-4.546141,0.643496,-2.934842,2.112126,-0.759448,1.635845,1.265652,-0.310774,1.641972,-1.402893,-2.047710,1.061704,-2.738103,-0.345029,1.153997,0.365530,-0.506044,-0.707778,0.851646,-3.390202,-0.022233,-0.065221,-0.750409,-0.538199,0.239566,-1.592934,-2.985103,2.789606,0.139491,-0.220856,-2.470842,1.126225,-1.570567,0.504311,1
-2.126150,-3.219417,-5.232138,2.319680,-8.523663,1.555086,1.293360,0.660792,-1.494680,6.308402,-2.269519,-0.177302,1.147803,-4.002408,0.142046,-2.205297,3.875135,-1.568380,2.565537,-2.806298,6.109826,-1.491457,6.477409,-3.162571,3.272223,-0.426973,0.307550,-4.059224,1.261292,-2.907274,2.527630,-0.078206,0.955077,0.471809,-0.221100,-1.537300,-1.437380,-1.083660,3.151526,-1.587881,0.811647,0.277969,-1.946831,0.526589,-1.177070,0.901691,0.186974,-0.785707,-0.044519,0.241522,0.432236,-0.121328,-1.134543,-0.344016,-1.968823,-0.599166,-0.953578,0.332408,-0.096780,-1.261119,-0.025694,1
-1.893936,-3.070129,-3.423574,1.441404,-7.137282,1.353135,0.205103,-2.187534,-3.280502,5.442408,-2.336283,-0.703747,2.170551,-3.174303,2.085995,-2.977355,4.513433,-0.988708,2.812603,-1.385943,7.996245,-2.130765,5.610756,-4.035672,3.822021,1.108042,2.007497,-2.067075,0.539183,-0.633718,3.750220,0.255983,1.541416,2.903273,2.664582,-0.131911,-1.484554,-0.972893,2.861685,-0.938253,-0.925150,-1.421845,0.557996,-1.996003,-3.402083,2.210398,-0.048137,0.163646,-1.084669,-0.933716,-1.622863,-1.497363,-1.496758,-2.034960,-0.299598,0.077905,-2.918697,-1.328484,-0.301351,-0.627122,0.498146,1
-2.990446,0.164571,-5.005586,0.490276,-6.594961,0.492057,-2.404240,-1.254836,-3.124272,6.191787,-1.469712,0.873965,1.566227,-2.771781,-2.224604,-1.641511,5.372529,0.787954,1.586374,-5.151639,8.747272,-4.066268,6.913603,-1.359712,2.279704,1.760769,1.441483,-1.654979,1.789780,-2.834593,0.626236,-2.075553,-0.987350,3.595293,1.922475,-0.881084,-1.248919,-0.144786,2.203161,-2.586438,0.077169,-0.066286,-0.973885,-1.262713,-1.375945,1.290358,-1.344600,0.385490,1.577261,1.022923,-1.866651,0.878852,-1.827431,1.393910,0.859447,1.549920,-0.368732,-0.629399,1.035644,-1.415411,0.362560,1
-2.694897,0.892980,-5.124259,0.621584,-7.047946,2.293622,-3.104527,0.026840,-0.814360,4.104194,-1.561804,0.225656,2.272733,-2.642447,-0.373652,-2.513984,4.181443,2.142275,2.749933,-3.323707,10.066634,-2.971511,5.058043,-1.254133,1.762522,0.977991,1.689297,-2.979849,2.235750,-2.881642,1.553710,-0.651843,1.051336,1.650560,0.626258,1.190066,-1.992568,0.198605,-0.129326,-2.869071,0.178182,0.597192,-0.354055,-1.398095,-1.984182,0.613025,-0.627364,1.010949,1.256465,0.046152,-0.766929,-0.173415,-2.040957,0.227165,1.622093,1.013792,-0.288067,0.417555,0.701932,-2.570961,0.507644,1
0.275275,-2.427331,-5.604849,1.987819,-5.576505,3.009665,0.583221,0.991080,0.950867,4.424067,-1.731637,0.500029,3.618205,-2.689213,0.641205,-1.672427,3.259802,-0.604719,1.389731,-0.992834,6.526877,-1.783255,4.501886,-2.790787,3.000823,0.234299,3.269517,-3.311989,2.765474,-4.086608,2.572962,-1.075915,0.540412,2.301166,-0.371844,-0.486158,0.493961,-0.344533,1.109968,-3.007604,0.614242,1.020187,-1.126093,-0.025574,-1.058291,0.204118,0.244360,-0.223832,1.504936,0.660443,-0.468097,-0.035871,-1.306543,0.219557,0.124744,-1.509950,-0.597829,1.096592,1.205117,-0.466252,0.536737,1
-2.224889,-3.101075,-3.549537,0.535884,-6.093911,1.112478,-0.591346,1.822987,-1.383976,5.383523,-1.757158,-1.724559,0.646624,-2.595878,1.194543,-1.656094,3.047152,-0.995129,2.158797,-4.023819,5.946687,-3.775531,5.509557,-3.183906,3.422745,2.856394,1.184163,-2.867060,2.269263,-3.036657,2.042919,-0.755935,-0.736306,2.215711,0.661634,-0.425295,0.173535,-2.018983,2.298298,-1.492066,2.270710,-0.284985,-0.647462,-1.074003,-3.385462,0.795097,0.044032,0.867204,1.015752,0.883314,-0.399913,-2.670263,0.849792,0.348929,0.354285,-0.163384,0.102876,0.091460,0.168696,-1.236732,0.674229,1
-3.965091,-3.193064,-3.576045,0.688580,-7.624105,3.993278,-2.279285,-1.050846,-1.843853,3.678789,-3.223800,1.809732,0.701783,-1.934380,-1.130067,-0.236033,5.785339,-2.462160,2.400697,-3.231766,9.882826,-3.364609,5.401909,-2.787300,0.984295,1.105966,1.413995,-2.930415,2.946368,0.569062,1.204884,-1.761935,-1.491739,3.269739,2.490971,1.042207,-4.304406,-1.048789,3.492923,-1.051511,-0.187892,-0.562062,-1.216345,-1.814815,-1.921956,0.513874,-0.272250,-0.002886,-0.359983,0.910640,-0.575065,-1.263420,0.165366,2.044169,-0.817416,-0.105647,-1.051265,0.676434,2.253740,-0.627816,0.193632,1
-1.105235,1.447798,-4.448487,3.783720,-7.187041,0.523651,-2.641782,-0.232419,-1.449207,6.585747,-0.389725,-2.223297,2.487521,-2.800525,-0.321000,-4.585283,4.943310,-0.260052,3.533067,-4.799159,8.022504,-4.288919,5.205569,-2.544417,2.056560,-0.481253,-1.676536,-2.835786,-1.127319,-1.373270,1.634172,-0.781239,-1.634417,3.245090,-2.043031,-2.100302,-0.185562,-1.080476,2.930157,-0.411900,0.338906,0.762876,-0.112193,1.449474,-1.244152,1.260427,0.448907,-2.388486,-1.075511,-0.488304,-0.259376,0.024352,-0.516080,0.695501,1.248232,1.735175,-2.544456,2.113589,-0.305801,-0.257344,0.016412,1
